text,score
超凡,0.0815279
超凡成就,0.2377211
超凡技術,0.08229075
超升,0.0815279
超水準,0.041929267
超出,0
超出,0
超出甚多,0.14407265
超好,0.4242141
超自然,-0.1180254
超自然神技,0.21876756
超完美,0.469131267
超旺,0.0815279
超長,0
超前,0
超前,0.0815279
超前領先,0.07627325
超重,0
超時,0
超級,0.0676179
超級大贏家,0.05848856
超級巨星,0.06619105
超級明星,0.216974
超級球星,0.01619105
超級通膨,-0.10737405
超級新人,0.1803392
超級戰將,0.119010425
超級激烈,-0.007359875
超討厭,-0.1549214
超高分,0.183494233
超常,0
超強,0
超強,0.0478404
超猛,0.3106296
超猛、超酷、超辣,0.073128175
超速,-0.0815279
超棒,0.036589
超然,0
超然,0.0940644
超貶,-0.1434721
超越,0
超越,0
超越誤差,-0.34872675
超越巔峰,0.02627325
超過,-0.1410759
超過了,-0.0099762
超辣,0.036589
超酷,0.0184721
趁人之危,-0.1484572
趁火打劫,-0.46426065
趁早,0.1
趁著,0.0919704
趁亂搶劫,-0.35
跋涉,-0.1
跑近,0
跑腿,0
跌入,0
跌回,0
跌至,0
跌到,-0.0445837
跌到谷底,-0.03280115
跌倒,0
跌破,-0.5
跌破,0
跌破眼鏡,-0.3222109
跌停,0
跌得,-0.2896336
跌落,-0.5
跌價,-0.0860324
跛子,-0.5348002
跛子,0
跛行,-0.0178267
跛足,-0.13764125
軸孔,0
軸向,0
辜負,-0.0878075
辜負,0
逮捕,-0.275
逮獲,-0.14782015
週到,0
週延,0
週延,0.275
週旋,0
週報,0
逸樂化,-0.304112267
逸趣,0
進一步,0.248179667
進犯,-0.0802576
進而,0.365761
進而合作,0.27423785
進而促進,0.3401287
進而謀求,0.1041673
進行,0.5019157
進行協商,0.32595785
進行威脅,-0.19173845
進行研究,0.25095785
進行研商,0.22595785
進行恐嚇,-0.11154215
進行順利,0.5597079
進行溝通,0.32452295
進行補償,0.28646715
進行對話,0.162264975
進行確認,0.51202295
進行緩慢,-0.12044165
進行瞭解,0.3975631
進行辯護,0.212195775
進攻,0
進攻,0
進步,0
進步,0.3762703
進決賽,0.328375033
進取,0.3069349
進取心,0.416579933
進軍,0.3498035
進展,0.3947424
進貢,0
進退失據,-0.24870755
進退兩難,-0.1995896
進退維谷,-0.02629245
進帳,0
進帳,0.2947424
進貨,0
進程,0.3447424
進階,0.3447424
進補,0.3947424
進駐指揮,0.129355
郵費,0
郵電,0
郵箱,0
郵戳,0
郵簡,0
郵齡,0
酣睡,0
酣聲,0
量身打造,0.15671095
量身訂製,0.01576395
量銷,0
開入,0
開叉,0
開小差,-0.393146933
開化,0.1733472
開心,0.4341682
開心地,0.203896967
開出,0.1354266
開市,0.0662332
開打,0
開打,0.2872881
開打在即,0.10561805
開立,0.31405335
開成,0.4770939
開汽水,-0.0187924
開走,0
開到,0
開始,0.1162332
開始交易,0.097345475
開始成形,0.21354695
開始刮起,0.0133264
開始和解,0.39222185
開始參與,0.0831166
開始啟用,0.182026675
開始統合,0.2706166
開始規劃,0.08318935
開始復甦,0.0401004
開始揣測,0.0581166
開始登基,0.0831166
開始進行,0.30907445
開始運作,0.02790385
開始鼓勵,0.1211426
開始實施,0.264449275
開始緊張,-0.147172275
開拓,0
開拓,0.1662332
開放,0.0551772
開放自由,0.09407545
開明,0.5325633
開玩笑,0
開玩笑,0
開炮,-0.0662332
開胡,0.2587668
開赴,0
開革,-0.1922852
開展,0.1662332
開庭,0
開悟,0
開朗,0.1662332
開訓,0
開除,-0.20912375
開張,0.1837668
開張大吉,0.04410845
開採,0
開採,0.1662332
開啟,0.1662332
開眼,0
開脫,-0.0112242
開脫,0
開脫責任,-0.018566575
開脫罪責,-0.2341507
開設,0.1372518
開通,0.2633634
開創,0
開創,0.2588316
開發,0.1331694
開跑,0
開開,0
開源節流,0.081499925
開誠布公,0.28318935
開誠佈公,0.25818935
開路,0.0662332
開跳,0
開槍,-0.0662332
開演,0
開端,0.2020722
開播,0
開盤,0.0662332
開線,0
開踢,0
開導,0.0662332
開辦,0.1212943
開錯藥,-0.2225112
開錯藥方,-0.1418834
開頭,0
開闊,0.1662332
開竅,0
開釋,0.1662332
開闢,0.1162332
開鑼,0.1162332
閑混,-0.45
間於,0
間歇,0.0260797
間諜,-0.0449389
間諜,0
間斷,-0.14037135
閒人,0
閒步,0
閒差,0
閒聊,0
閒散,-0.4292512
閒閒,-0.35
閒閒沒事,-0.30270815
閒閒沒事做,-0.31216652
閒蕩,-0.425
階下囚,-0.316666667
陽光普照,0.16359
陽性,0
陽春全壘打,0.05650012
陽春砲,0
陽春彈,0.033333333
隆鼻,0
雅致,0
雅致,0.65218
雅量,0.4065279
雅頌,0
雅緻,0
雅觀,0.5175984
雄心,0.367935
雄心壯志,0.3589675
雄厚,0.0815279
雄偉,0.1
雄踞,0.05
雄辯,0.06057775
集子,0
集中,0.011056
集中心力,0.31529235
集中注意,0.1422184
集中精神,0.355656275
集合,0.425
集思廣益,0.211410075
集資,0.175
集體,0.15
集體心理,-0.4339675
集體械鬥,-0.0017128
雇佣,0
雇到,0
雇請,0
雲杉,0
雲泥之別,-5.94E-04
雲狀,0
雲塊,0
雲團,0
雲層,0
項目,0
項莊舞劍,-0.05
順手,0.30018325
順手牽,-0.166788833
順手牽羊,-0.100091625
順利,0
順利,0
順利上路,0.336467325
順利如願,0.4813008
順利成功,0.5604796
順利完成,0.6127649
順利投入,0.27453065
順利取得,0.4596631
順利施行,0.40310065
順利展開,0.39186665
順利拿下,0.09625005
順利起步,0.353071
順利起跑,0.31230705
順利執行,0.2998367
順利推行,0.3722137
順利推動,0.2166334
順利通過,0.29601325
順利登場,0.28375005
順利發行,0.3958048
順利進行,0.5597079
順利進展,0.50612125
順利會議,0.379272
順利運作,0.2227296
順利過關,0.3113072
順利奪標,0.3148463
順利監督,0.28375005
順利確定,0.63484005
順利獲勝,0.557660125
順利舉行,0.4123367
順利闖關,0.3726091
順利贏得,0.47856685
順延,0
順風車,0.218160467
順差,0.0339745
順從,0
順從,0
順眼,0.1716037
順順,0
順當,0.59148475
順道,0
順遂,0.2660255
順暢,0.4410255
順應,0.3490791
順應大趨勢,0.16625904
須以,0.0684388
須加強,0.0112212
須由,0.05
須在,0.076052
須完成,0.405353133
須依,0.0210186
須知,0.2891941
須要,0.14611355
須配合,0.2640124
須將,0
須視,0.22738575
須調整,0.250358833
飯粒,0
飲泣,-0.1
飲泣,0
飲品,0
飲恨,-0.475
飲恨而歸,-0.2104639
飲茶,0
飲鴆止渴,-0.0858696
飲酖止渴,-0.0858696
飭回,0
黃牛,0
黃甲,0
黃金,0.0830536
黃金時段,0.0665268
黃金陣容,0.133116175
黃派,0
黃湯,0
黃蓮,0
黃褐,0
黃燈,0
黑心,-0.217935
黑心錢,-0.195991333
黑手,-0.11584225
黑光,0
黑色,-0.15732155
黑豆,0
黑店,-0.15
黑泥,0
黑社會,-0.060695933
黑洞,-0.15
黑洞越破越大,-0.1708043
黑馬,0.325
黑袍,0
黑雲,0
黑暗,-0.5
黑暗,0
黑道,-0.1399749
黑道幫派,-0.11151425
黑網,0
黑箱作業,-0.17114265
黑糊,0
黑糖,0
黑幫,-0.05
黑鍋,0
黑鷹,0
亂七八糟,-0.5625
亂中有序,0.10162125
亂扎,0
亂叫,-0.825
亂丟,-0.725
亂丟垃圾,-0.4125
亂吃,-0.46584225
亂吃豆腐,-0.370421125
亂吹牛,-0.516666667
亂吠,-0.6
亂吼,-0.575
亂局,-0.5
亂屁,-0.8
亂扭,0
亂批評,-0.403339333
亂批評別人,-0.19124496
亂扯,-0.775
亂來,-0.5
亂來,0
亂哄哄,-0.466666667
亂哄哄地跑,-0.3513291
亂按,0
亂流,-0.53907235
亂流,0
亂砍,-0.85
亂倫,0
亂殺,-0.9
亂發脾氣,-0.2327641
亂結,-0.675
亂象,-0.45
亂象,0
亂想,-0.3238884
亂搞,-0.8
亂摔拍子,-0.4549001
亂摸,-0.55
亂蓋,-0.5
亂蓋,0
亂語,-0.625
亂說,-0.3554163
亂說話,-0.203610867
亂撕,-0.65
亂罵,-0.825
亂罵,0
亂罵人,-0.5146096
亂講,-0.45
亂竄,-0.5
亂竄,0
亂辯,-0.56057775
亂謅,-0.5
債務,-0.026052
債務人,-0.0527584
債務負擔,-0.0197405
債款,0
傲人,0.0519234
傲人佳績,0.0240383
傲居,0.155009
傲脾氣,-0.091648933
傲視,0.33239475
傲視國聯,0.138666825
傲視新秀,0.028164925
傲視群雄,0.103171375
傲慢,-0.330009
傲慢無禮,-0.152684675
傲慢無禮的行為,-0.023498657
傳出,0.016839
傳旨,0
傳來,0.0860324
傳奇,0
傳奇,0.2799931
傳奇人物,0.11403485
傳奇性,0.200674467
傳承,0
傳承,0.0045045
傳抵,0
傳染,-0.2110324
傳染性,-0.126675867
傳染病,-0.4240216
傳述,0
傳捷報,0.015026067
傳授,0.0360324
傳教,0
傳票,-0.0139676
傳喚,0.0360324
傳話,0
傳達,0
傳達,0.1639676
傳達善意,0.383576825
傳遍,0
傳遍,0.0860324
傳聞,-0.0860324
傳誦,0
傳遞,0
僅止,-0.2643376
僅在,0.076052
僅有,-0.2578135
僅佔,-0.2
僅具,0
僅是,0.05
僅能,0.3
僅剩,-0.05
僅慎,0.125
僅較,-0.0202444
僅憑,-0.05
傾力,0.0487057
傾向,0
傾向,0.325
傾向認為,0.072486325
傾坍,0
傾卸,-0.325
傾軋,-0.325
傾軋,0
傾倒,-0.7
傾側,-0.325
傾斜,-0.325
傾斜,0
傾盡,0
傾銷,-0.325
傾銷商品,-0.071507
傾覆,-0.325
傾聽,0
傾聽,0
催化,0.007114
催吐,-0.2
催吐劑,-0.1
催收,0.0575615
催促,0
催促,0
催殘,-0.4
傷..的感情,-0.051627933
傷了,-0.3238884
傷人,-0.3969144
傷人感情,-0.0874579
傷亡,-0.8
傷亡嚴重,-0.2463675
傷口,-0.7042512
傷口,0
傷元氣,-0.2883096
傷及,-0.4184721
傷心,-0.132065
傷心死了,-0.2342567
傷心事,-0.024987533
傷兵,-0.5
傷身,-0.4
傷重,-0.2608326
傷風,-0.3887848
傷風敗俗,-0.3763474
傷員,0
傷害,-0.9
傷害..的感情,-0.084318914
傷害力,-0.3841962
傷害到,-0.5369442
傷害遠大於所,-0.2148932
傷神,-0.1301192
傷痕,-0.725
傷痕,0
傷痕遍體,-0.3375
傷透腦筋,-0.25378075
傷悲,-0.6166638
傷殘,-0.8
傷殘退役軍人,-0.4530036
傷痛,-0.8196579
傷痛欲絕,-0.649627725
傷感,-0.1690444
傷感情,-0.081220133
傷腦筋,-0.333333333
傷癒,0.45
傻子,-0.4098002
傻瓜,-0.1
傻事,-0.0445837
傻事,0
傻氣,0
傻笑,0
傻眼,-0.1944218
傻傻,0
傻話,0
剷平,-0.32478795
剷除,-0.04289055
剷除,0
剽竊,-0.25
募到,0
募集,0.05
勤於,0.288323
勤於練習,0.2319875
勤勉,0.1091056
勤勞,0
勤奮,0.451052
勤學,0
勢力,0
勢必,0
勢必,0
勢必大增,0.0523416
勢必改變,-0.04778855
勢必更旺,0.01303985
勢必堅持,0.1741637
勢必會,0.144749067
勢在必行,0.1296525
勢在必得,0.22088265
勢如破竹,0.1083552
勢均力敵,0.03486215
勢所必然,0.0443081
勢所必須,0.01303985
勢所難免,0.092315975
勢氣如虹,0.1254126
勢將,0.0210186
勢單力薄,-0.00263785
勢難避免,0
勢難避免,0
匯為,0
匯率穩定,0.387500075
匯通,0
匯轉,0
嗟嘆,-0.375
嗜好,0.4137048
嗜血,-0.2039814
嗜殺,-0.4289814
嗜殺成性,-0.02355105
嗜殺成性的人,-0.013012367
嗑藥,-0.05
嗣後,0
嗤之以鼻,-0.0092194
嗚咽,-0.1
嗚咽地說,-0.066869525
嗚咽著說,-0.06827705
嗚哩哩,-0.1
嗚嗚咽咽,-0.1
嗆昏,0
嗆聲,-0.01391
園舍,0
圓球,0
圓壺,0
圓夢,0.0474995
圓滿,0
圓滿,0.3144288
圓滿成功,0.40894395
圓漪場,0
圓整,0
塞人,-0.2469144
塞入,0
塞八,-0.625
塞好,0
塞你娘雞吧,-0.22
塞你祖馬勒,-0.36
塞到,-0.2054163
塞拎娘,-0.266666667
塞哩幾摳碗粿,-0.116666667
塞滿,-0.0355712
塑型,0
塑料,0
塑造,0
塑造,0.0085715
塑膠,0
塗刷,0
塗繪,0
填好,0
填妥,0
填寫,0
填鴨,0
塌下來,-0.35
塌陷,-0.425
塌落,-0.5
塊面,0
塊壘,0
奧妙,-0.3
奧援,0.05
奧賄黑洞,-0.1
嫁妝,0
嫉妒,-0.175
嫉俗,-0.01391
嫉羨,-0.026052
嫌不足,-0.128550767
嫌不夠,-0.3336042
嫌東嫌西,-0.175
嫌棄,-0.525
嫌貧,-0.4
嫌貧愛富,-0.20625535
嫌惡,-0.625
嫌疑,-0.6
嫌疑犯,-0.683333333
嫌隙,-0.225
嫌隙之深,-0.0447144
媽ㄉ,-0.175
媲美,0.425
幌子,-0.3598002
幌子,0
幹！,-0.0147861
幹下,0
幹上,-0.09064845
幹他,-0.0647861
幹你,-0.1647861
幹你老師,-0.22540935
幹你娘,-0.143190733
幹你娘老雞巴,-0.291939567
幹你娘老雞麥,-0.183606233
幹你桌來,-0.10739305
幹你祖宗十八代,-0.1542246
幹走,-0.4397861
幹里娘操雞麥,-0.071595367
幹到底,-0.0672108
幹到最高點,-0.21362728
幹妳,-0.0147861
幹妳全家,-0.11526925
幹的好事,-0.2527687
幹勁,0.1339551
幹娘,-0.0647861
幹掉,-0.4397861
幹麻,-0.2897861
幹傻事,-0.019865067
幹幹,0
幹線,0
幹瞧,-0.0647861
幹礁,-0.0147861
幹聲連連,-0.01571305
幹譙,-0.0647861
幹醮,-0.0147861
幹屄,-0.0647861
幹恁,-0.0647861
幹恁老老雞掰,-0.228950433
幹恁娘,-0.076524067
廉明,0
廉價,0.0139676
廉潔,0.375
弒子,-0.3598002
弒父,0
弒母,-0.0050611
弒親,-0.3160255
弒親事件,-0.2053046
弒親案,-0.177350333
彙集,0
彙整,0
徬徨,-0.1
徬徨苦悶,-0.29857885
微小,-0.32305645
微不足道,-0.12752295
微乎其微,-0.0486611
微妙,0.33289715
微雨,0
微弱,-0.36710285
微恙,0
微笑,0.26903735
微細,0
微幅,0
微詞,-0.01710285
微微,0.0657943
微慍,0
微暗,-0.36710285
微塵,-0.01710285
微調,0
微瀾,-0.01710285
愚人,-0.2469144
愚行,-0.1428267
愚弄,-0.75
愚昧,-0.35
愚昧,0
愚笨,-0.6
愚鈍,-0.35
愚痴,-0.118014
愚蠢,-0.625
愚蠢,0
愚蠢地說出,-0.25581826
愚蠢的人,-0.2694304
意外,0
意外,0
意外災禍,-0.2402796
意外身亡,-0.1652796
意外事件,-0.03201225
意外輕鬆地,0.04198648
意外衝突,-0.15308865
意外遭淘汰,-0.01222368
意在,0.2954928
意即,0.2194408
意志消沈,-0.015274
意志堅定,0.46790745
意志集中,0.1791924
意見不合,-0.184703975
意見分歧,-0.0784583
意見相左,-0.254773925
意味,0.4041133
意味深長,0.47272405
意味著,0.3640558
意指,0.1834084
意料中,0.105589867
意料中事,0.12648425
意氣之爭,-0.029795325
意氣用事,-0.264690125
意氣風發,0.1575639
意欲,0
意欲,0
意欲主宰,0.0277796
意猶未盡,-0.037562325
意亂,-0.2305592
意義,0.36555435
意義不明確,-0.33056682
意義非凡,0.210307725
意義重大,0.300135825
意圖,0
意圖,0
意圖謀殺,-0.2419924
意態,0
意趣,0
意謂,0.2194408
意謂著,0.2409408
意識,0.2694408
意識到,0.242683
意願,0.3522713
慈和,0.625
慈祥,0.325
慈悲,0.0333362
慈悲心,0.2341808
慈悲為懷,0.156701175
慈善,0.58374525
慈愛,0
慈愛,0.6375107
感人,0
感人,0.3340412
感化,0.3380696
感同身受,0.214433
感到不安,-0.2396911
感到不適,-0.22253595
感到內疚,-0.1653002
感到心安,0.5638923
感到可憐,-0.352296175
感到安慰,0.4478443
感到困擾,-0.18723035
感到灼痛,-0.0220593
感到抱歉,-0.13776965
感到放心,0.31620915
感到後悔,-0.16217515
感到疼痛,-0.0194675
感到高興,0.52842415
感到羞恥,-0.0122156
感到悲哀,-0.02773105
感到痛苦,-0.04563815
感到意外,-0.17249005
感到極度痛苦,-0.051610933
感到滿足,0.476304675
感到滿意,0.42970445
感到慶幸,0.41276965
感到憂慮,-0.09883475
感到遺憾,-0.08776965
感到難過,-0.0744143
感受到,0.194309133
感受威脅,-0.0392206
感性,0.3019742
感冒,-0.0690444
感染,-0.1059556
感恩,0.5809556
感氣餒,-0.1656608
感動,0.1269683
感動萬分,0.015014075
感情生變,-0.272017825
感敝變,-0.101755233
感慨,-0.2449232
感慨萬千,0.1079709
感傷,-0.1690444
感概,0
感嘆,-0.0440444
感激,0.285379
感興趣,0.600394933
感謝,0.4296968
感覺,0.5281246
感覺不到,-0.14612045
感覺真好,0.6479054
想不到,-0.0731814
想不到地,-0.119047425
想太多,-0.172351067
想出辦法,0.10018305
想必,0.1311727
想見,0.23154615
想知道,0.436853733
想看,0.0761116
想要,0.27222515
想要看,0.1481501
想要得到,0.353221225
想要贏,0.181483433
想拿下,0.199258933
想拿到,0.1471302
想問,0.0183102
想從,0.2748528
想符合,0.367407733
想都別想,-0.1630171
想開一點,0.094172
想搶走,-0.232592267
想當,0.40157085
想當第一,0.198785025
想過,0.0464922
想像,0.1761116
想像力,0.333211533
想嘔吐,-0.082592267
想盡辦法,0.143303625
想儘早,0.050741067
想謀求,0.020876533
想辦法,0.1207818
想頭,0
想幫助,0.367407733
想獲勝,0.4159545
想贏得,0.3104968
愛人,0.4905963
愛人如己,0.32643365
愛上,0.54294525
愛子,0
愛心,0.7554457
愛打趣,0.2226596
愛玉,0
愛用,0
愛吃,-0.42166845
愛好,0.8301969
愛好和平,0.814992425
愛作弄人,-0.0758445
愛和關心,0.6790819
愛妾,0
愛妻,0
愛挑剔,-0.108340467
愛看,0
愛耍性格,-0.20367015
愛面子,-0.085140333
愛國,0.4425718
愛國心,0.507004533
愛巢,0
愛情,0.7283853
愛惜,0.4014783
愛莫能助,-0.53125535
愛透了,0.3707072
愛管閒事,-0.195074
愛管閒事的人,-0.1587624
愛說話,0.388062933
愛慕,0
愛慕,0.5625107
愛慕虛榮,-0.32008785
愛憐,0.54294525
愛撫,0.4875107
愛鬧事,-0.24272
愛戴,0.4375107
愛護,0.4705643
惹人惱怒,-0.47351405
惹人惱怒的事,-0.273130267
惹人厭,-0.347942933
惹上,-0.16956545
惹毛,-0.525
惹毛,0
惹出,-0.2558066
惹事生非,-0.0374135
惹來,-0.325
惹來,0
惹到,-0.1804163
惹到你,-0.220277533
惹的禍,-0.377964267
惹怒,-0.6501137
惹起,-0.217886
惹起,0
惹眼,0
惹麻煩,-0.633333333
惹惱,-0.625
惹惱,0
惹禍,-0.6
愁思,-0.10217985
愁眉,-0.35
愁眉苦臉,-0.2273596
愁苦,-0.3971577
愁容,-0.06682125
愁煞,0
愁顏,0
愈少,-0.1444218
愈加,0
愈打愈旺,0.17676065
愈打愈臭,-0.41426065
愈有幫助,0.34140675
愈快愈好,0.352663725
愈見增長,0.207697075
愈來愈不利,-0.03159712
愈來愈少,-0.0972109
愈來愈多,0.093712
愈來愈有,0.10390675
愈來愈低,-0.2375
愈來愈近,0.00923605
愈來愈長,0.113453
愈來愈高,0.1558361
愈來愈接近,0.01261116
愈來愈盛,0.0811355
愈來愈糟,-0.175
愈來愈關心,0.17826124
愈來愈難,-0.20088205
愈益增加,0.11029505
愈發,0.0169362
愈演愈烈,-0.028660775
愈戰愈勇,0.027819375
愈顯激烈,0.001449075
慎思,0
慎重,0
慎重,0
慎重行事,0.2829622
慎重起見,0.238357975
慎重應處,0.144949725
慎審,0.1460186
慎慮,0.2721302
慎選,0.1460186
慌忙,-0.475
慌張,-0.525
慌張,0
慌亂,-0.675
慌慌張張,-0.525
慍怒,-0.4251137
愴然,-0.0125365
愧疚,-0.15
愧對,-0.32738575
搓好,0
搞了再說,-0.08965235
搞了鬼,-0.432592267
搞下去,-0.715588767
搞小動作,-0.5261131
搞小圈圈,-0.4029768
搞不清楚,-0.12614525
搞不懂,-0.3703116
搞什麼,-0.3
搞什麼名堂,-0.11782618
搞什麼玩意,-0.17222368
搞什麼飛機,-0.09451768
搞什麼鬼,-0.4375
搞公關,-0.048090933
搞分裂,-0.578639167
搞台獨,-0.149258933
搞屁,-0.7
搞屁啊,-0.466666667
搞投機,-0.150501067
搞沉,-0.7
搞來,0
搞性,-0.3289814
搞的鬼,-0.494630933
搞垮,-0.4
搞封建,-0.233333333
搞政治,-0.244630933
搞政變,-0.352215167
搞飛機,-0.0908628
搞砸,-0.35
搞迷信,-0.066232133
搞鬥爭,-0.487207567
搞鬼,-0.775
搞動作,-0.464181733
搞婦運,-0.2531704
搞得,-0.0103664
搞得一團亂,-0.20574688
搞統一,-0.2026672
搞這一套,-0.2020004
搞陰謀,-0.602283733
搞援交,-0.233333333
搞階級鬥爭,-0.27788854
搞亂,-0.8
搞新聞,-0.1066834
搞違建,-0.433333333
搞獨立,-0.017378833
搞錯,-0.75
搞錯方向,-0.375
搞錢,-0.273948
搞糟,-0.65
搞關係,-0.1148546
搞啥鬼,-0.55
搪塞,-0.35
搪塞,0
搪塞過去,-0.410493475
搭伙,0
搭法,0
搭訕,0
搭起,0.007114
搭配,0.0289814
搭設,0
搭載,0
搭蓋,0
搭襯,0
搽粉,0
搬出,0.0191934
搬至,0
搬到,0
搬家,0
搬進,0
搏鬥,-0.2034256
搜身,0
搜到,0
搜刮,0
搜刮一筆,-0.1270004
搜捕,-0.275
搜索,-0.15
搜尋,0
搜尋,0.1
搜集,0
搜羅,0
搔撓,0
損友,-0.187729
損及,-0.3684721
損失,-0.85
損失物,-0.636672667
損失者,-0.5632926
損失殆盡,-0.372282725
損失慘重,-0.5429163
損汙,-0.6
損害,-0.85
損害了,-0.482592267
損害賠償,-0.4144907
損耗,-0.5
損耗,0
損傷,-0.85
損傷,0
損傷痕,-0.75
損毀,-0.8
損壞,-0.85
搶下,0.475
搶手,0.06584225
搶手貨,0.077228167
搶占,0
搶去,0
搶去,0
搶去風采,0
搶去風采,0
搶犯,0
搶先獲准,-0.123910075
搶在,0.026052
搶佔,0.25
搶劫,-0.2
搶攻,0
搶攻,0.1184388
搶走,0
搶走,0
搶到,0.0445837
搶招,0
搶建,0
搶能源,-0.2
搶得,0.2896336
搶得先機,0.2661604
搶得第一,0.1428164
搶得領先,0.1803261
搶掠,0
搶救,0.0289814
搶眼,0.1944218
搶勝,0.25
搶插,0
搶進,0
搶進,0.2947424
搶嫌,0
搶搭,0.1
搶奪,-0.0878075
搶盡,0.05543455
搶盡了鋒頭,0.09738154
搶盡風采,0.083324875
搶盡鋒頭,0.184782725
搶錢,-0.026052
搶購,0.1
搶購一空,0.2270004
搶購浪潮,0.1275045
搖尾乞憐,-0.184782725
搖到,0
搖晃,-0.325
搖晃著行駛,-0.03034252
搖動,-0.4289873
搖搖,-0.55
搖搖欲墜,-0.4375
搖頭苦笑,-0.28050875
搖頭歎息,-0.329447725
搖擺,-0.325
搖擺不定,-0.1891437
搗成,0
搗蛋,-0.425
搗蛋鬼,-0.566666667
搗亂,-0.5
搗碎,-0.475
敬老,0.0889674
敬而遠之,-0.22175905
敬佩,0
敬佩,0.425
敬拜,0
敬畏,0.3724995
敬畏有加,0.34642475
敬重,0.5641674
敬香,0
敬祝,0
敬祝,0.425
敬陪末座,-0.1625
敬意,0
敬意,0
敬愛,0.8125107
敬禮,0.5175984
新仇舊恨,-0.33001255
新手,-0.22413265
新水平,0.3135607
新世紀,0.023350067
新出爐,0.172778867
新生,0.3405031
新任,0.34540945
新成立,0.532437167
新而多元,0.24920875
新低,0
新希望,0.4034264
新來,0
新制,0
新奇,0.5560004
新法,0
新的紀元,0.16151425
新的選擇,0.14702355
新近,0
新品,0
新客,0
新思維,0.3251967
新紀元,0.1933166
新紀元來臨,0.07598996
新重心,0.498051533
新重點,0.252761533
新面貌,0.226649933
新頁,0.2399749
新冤家,-0.148685667
新秩序,0.226649933
新高,0
新高,0
新商機,0.2884414
新添,0
新統合,0.4433166
新創,0.3825733
新換,0
新進展,0.423144867
新意,0
新意,0.4594157
新嘗試,0.126649933
新幣,0
新聞獨立性喪失,-0.075735643
新貌,0
新增,0.2730285
新締定,0.378103267
新誕生,0.193668733
新銳,0.2609935
新興,0.5596117
新選擇,0.173995667
新鮮,0.2899749
新鮮事,0.2563724
新寵,0.245036
暗中,-0.461056
暗中,0
暗中來回尋覓,-0.270352
暗示,0
暗示,0
暗地,-0.52832275
暗地裡破壞,-0.5713291
暗助,0.025
暗指,0
暗指,0
暗疾,0
暗殺,-0.85
暗殺者,-0.5632926
暗淡,-0.4684388
暗暗稱許,0.2037008
暗語,0
暗盤,-0.45
暗諷,-0.6
暗戀,0
暇思,0
暈眩,-0.0949389
暖呼呼,0.266860667
暖和,0.625
暖風,0
暖烘烘,0.2
暖意,0.4194408
會心,0.5089789
會心一笑,0.37055915
會以,0.1226051
會同,0.3730299
會在,0.2670959
會有,0.4488574
會更好,0.355820067
會見,0.29647845
會使,0.2410439
會服從,0.4111274
會挑戰,0.226396567
會是,0.1410439
會重視,0.1018837
會面,0
會面,0.2410439
會勘,0.1410439
會參加,0.202386933
會商,0
會堅持,0.3421944
會堂,0
會將,0.1910439
會產生很多問,-0.170208767
會陰,0
會鳥,0
會款,0
會診,0
會傳播,-0.103341
會試,0
會話,0
會歌,0
會蔓延,-0.089304067
會談,0.2670959
會親,0.5070694
會頭,0
會贏,0.1910439
會顧及,0.151755267
會讓,0.2120625
業內,0
業主,0
業立,0
業績最好,0.2676423
極力,0.2626497
極力反對,-0.207368025
極力主張,0.00632485
極力爭取,0.001271775
極力粉飾,-0.08132485
極力解決,0.351840175
極力誇獎,0.21620185
極力避免,-0.104284075
極大,0
極大,0.0155061
極大出入,-0.00184365
極大衝擊,-0.36931185
極小,-0.4170096
極小,0
極小的空間,-0.29155796
極不,-0.3915234
極不協調,-0.03190265
極少,-0.2054778
極可能,0.308375
極可厭,-0.091625
極可憎,-0.041708333
極正常,0.291836667
極光,0
極危險之物,-0.316426
極好,0.3316302
極好的人,0.2088847
極有,0.1967575
極有可能,0.360188
極有攻擊,-0.16084065
極有潛力,0.2260122
極有機會,0.2902443
極低,-0.486056
極佳,0.011056
極佳耐性,0.0762805
極具,0.061056
極具雄心,0.1534395
極其嚴重,-0.1231045
極其顯著,0.0654572
極易,0.06740175
極度,-0.0635565
極度不穩定,-0.07326244
極度地,-0.1279195
極度自我膨脹,-0.026860933
極度高興,0.30887625
極度渴望,-0.1971033
極度痛苦,-0.26518605
極度興奮,-0.31554015
極為,0.02815885
極為不智,-0.006516125
極為不滿,-0.047098725
極為矛盾,-0.064079425
極為兇狠,-0.326579425
極為困難,-0.402461475
極為明顯,0.219085625
極為勇敢,0.058416075
極為脆弱,-0.239079425
極為高昂,0.177265975
極為密切,0.129064675
極為感動,0.049404725
極為慎重,0.143004275
極為憤怒,-0.414136275
極為熟悉,0.073420575
極為龐大,0.008695525
極為穩健,0.255908025
極為關切,0.197679325
極苦悶,-0.372142467
極重要,0.182816633
極差,-0.411056
極高,0.3006162
極強,0.1404243
極欲,0.336056
極富彈性,0.1174813
極惡,-0.511056
極殘忍,-0.299242333
極殘忍的人,-0.14508972
極無禮,-0.024277567
極貴重,0.245390867
極微,0
極愚蠢,-0.457370667
極感興趣,0.4197682
極端,0
極端,0
極端反對,-0.326301375
極端缺乏,-0.2626085
極需要,0.056705033
極樂,0.2879984
極點,0.111056
極壞,-0.511056
極難,-0.4128201
極願,0.0717745
極蠢,-0.386056
極蠢之人,-0.1414852
椰乳,0
椰風,0
概括,0
概要,0
概略,0
概觀,0
